"exp"	"condition"	"error"	"ID"	"fixationReject"	"button"
""	"eightStreams"	4	"JW8"	TRUE	0
""	"eightStreams"	10	"JW8"	TRUE	0
""	"eightStreams"	0	"JW8"	FALSE	0
""	"eightStreams"	-7	"JW8"	FALSE	0
""	"eightStreams"	2	"JW8"	FALSE	0
""	"eightStreams"	13	"JW8"	FALSE	0
""	"eightStreams"	2	"JW8"	FALSE	0
""	"eightStreams"	5	"JW8"	FALSE	0
""	"eightStreams"	10	"JW8"	FALSE	0
""	"eightStreams"	-1	"JW8"	FALSE	0
""	"eightStreams"	1	"JW8"	FALSE	0
""	"eightStreams"	1	"JW8"	FALSE	0
""	"eightStreams"	1	"JW8"	FALSE	0
""	"eightStreams"	1	"JW8"	FALSE	0
""	"twoStreams"	-3	"KH18"	FALSE	0
""	"twoStreams"	2	"KH18"	TRUE	0
""	"twoStreams"	6	"KH18"	FALSE	0
""	"twoStreams"	5	"KH18"	FALSE	0
""	"twoStreams"	16	"KH18"	TRUE	0
""	"twoStreams"	13	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	4	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	-6	"KH18"	TRUE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	12	"KH18"	TRUE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	2	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	13	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	2	"KH18"	TRUE	0
""	"twoStreams"	14	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	10	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	-3	"KH18"	FALSE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	4	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	-7	"KH18"	TRUE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	-1	"KH18"	TRUE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	-5	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	4	"KH18"	TRUE	0
""	"twoStreams"	0	"KH18"	TRUE	0
""	"twoStreams"	2	"KH18"	TRUE	0
""	"twoStreams"	5	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	-1	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	TRUE	0
""	"twoStreams"	4	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	17	"KH18"	TRUE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	1	"KH18"	FALSE	0
""	"twoStreams"	0	"KH18"	FALSE	0
""	"twoStreams"	-9	"KH18"	FALSE	0
""	"eightStreams"	13	"KH18"	FALSE	0
""	"eightStreams"	-5	"KH18"	TRUE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	-9	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	4	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	4	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	10	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	12	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	5	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	13	"KH18"	FALSE	0
""	"eightStreams"	-1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	TRUE	0
""	"eightStreams"	4	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	4	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	4	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	TRUE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	3	"KH18"	TRUE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	3	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	TRUE	0
""	"eightStreams"	0	"KH18"	TRUE	0
""	"eightStreams"	6	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	10	"KH18"	TRUE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	-1	"KH18"	FALSE	0
""	"eightStreams"	5	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	12	"KH18"	TRUE	0
""	"eightStreams"	0	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	-2	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	TRUE	0
""	"eightStreams"	3	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	0	"KH18"	TRUE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	TRUE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"eightStreams"	-9	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	4	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	1	"KH18"	FALSE	0
""	"eightStreams"	15	"KH18"	FALSE	0
""	"eightStreams"	3	"KH18"	FALSE	0
""	"eightStreams"	2	"KH18"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-9	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	2	"MC10"	FALSE	0
""	"twoStreams"	10	"MC10"	FALSE	0
""	"twoStreams"	2	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	TRUE	0
""	"twoStreams"	8	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	10	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	2	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	4	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-3	"MC10"	FALSE	0
""	"twoStreams"	9	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	-4	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	-7	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	12	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	5	"MC10"	TRUE	0
""	"twoStreams"	-4	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	17	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	TRUE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	5	"MC10"	TRUE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	-1	"MC10"	FALSE	0
""	"twoStreams"	8	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	11	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"twoStreams"	1	"MC10"	FALSE	0
""	"twoStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	11	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	12	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	16	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	5	"MC10"	FALSE	0
""	"eightStreams"	5	"MC10"	FALSE	0
""	"eightStreams"	16	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	12	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	4	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	-6	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	14	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	9	"MC10"	FALSE	0
""	"eightStreams"	11	"MC10"	FALSE	0
""	"eightStreams"	-2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	4	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	9	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	-4	"MC10"	FALSE	0
""	"eightStreams"	4	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	-2	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	10	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	-2	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	4	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	10	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	4	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	0	"MC10"	FALSE	0
""	"eightStreams"	2	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	TRUE	0
""	"eightStreams"	8	"MC10"	FALSE	0
""	"eightStreams"	1	"MC10"	FALSE	0
""	"eightStreams"	-4	"MC10"	FALSE	0
""	"twoStreams"	-2	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	TRUE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"twoStreams"	-7	"NC21"	FALSE	0
""	"twoStreams"	4	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	-1	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	17	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	-3	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	4	"NC21"	TRUE	0
""	"twoStreams"	13	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	3	"NC21"	TRUE	0
""	"twoStreams"	3	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	13	"NC21"	TRUE	0
""	"twoStreams"	3	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	14	"NC21"	FALSE	0
""	"twoStreams"	8	"NC21"	FALSE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	15	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	TRUE	0
""	"twoStreams"	6	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	-1	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	-3	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	7	"NC21"	FALSE	0
""	"twoStreams"	8	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	6	"NC21"	FALSE	0
""	"twoStreams"	5	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	6	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	8	"NC21"	TRUE	0
""	"twoStreams"	4	"NC21"	FALSE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	TRUE	0
""	"twoStreams"	7	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	0	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	TRUE	0
""	"twoStreams"	0	"NC21"	TRUE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	15	"NC21"	FALSE	0
""	"twoStreams"	1	"NC21"	FALSE	0
""	"twoStreams"	11	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	2	"NC21"	FALSE	0
""	"twoStreams"	3	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	TRUE	0
""	"eightStreams"	3	"NC21"	FALSE	0
""	"eightStreams"	7	"NC21"	FALSE	0
""	"eightStreams"	-6	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	7	"NC21"	FALSE	0
""	"eightStreams"	14	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	FALSE	0
""	"eightStreams"	3	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	-7	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	FALSE	0
""	"eightStreams"	5	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	TRUE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	FALSE	0
""	"eightStreams"	10	"NC21"	FALSE	0
""	"eightStreams"	6	"NC21"	FALSE	0
""	"eightStreams"	6	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	3	"NC21"	TRUE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	TRUE	0
""	"eightStreams"	6	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	FALSE	0
""	"eightStreams"	6	"NC21"	FALSE	0
""	"eightStreams"	0	"NC21"	TRUE	0
""	"eightStreams"	14	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	1	"NC21"	TRUE	0
""	"eightStreams"	1	"NC21"	TRUE	0
""	"eightStreams"	1	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	2	"NC21"	FALSE	0
""	"eightStreams"	-1	"NC21"	FALSE	0
